TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-10 07:23:44,1768029824355,www.mone.hair/mypage,GET,_rsc=rkgic,200,bjwhx-1768029824355-ff199fd51e4c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,8,hnd1,251,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM9B9VTY1T03SHKAYV8R1,byvZwv0ohbx4,1
2026-01-10 07:23:44,1768029824355,www.mone.hair/mypage,GET,_rsc=rkgic,200,bjwhx-1768029824355-ff199fd51e4c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/mypage.segments/!KGN1c3RvbWVyKQ.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,432,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:44,1768029824349,www.mone.hair/mypage,GET,_rsc=wnxlx,200,qgt5t-1768029824349-f5987ddc1e3d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,11,hnd1,243,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM9B2AZND2FZQFJZ8DWE3,R6TkGANkSkxB,1
2026-01-10 07:23:44,1768029824349,www.mone.hair/mypage,GET,_rsc=wnxlx,200,qgt5t-1768029824349-f5987ddc1e3d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/mypage.segments/!KGN1c3RvbWVyKQ/mypage/__PAGE__.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,446,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:44,1768029824317,www.mone.hair/mypage,GET,_rsc=nn07o,200,g825t-1768029824317-f4832bfb4536,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,9,hnd1,242,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM9A0F90PE222W3FG4QW8,R6TkGANkSkxB,1
2026-01-10 07:23:44,1768029824317,www.mone.hair/mypage,GET,_rsc=nn07o,200,g825t-1768029824317-f4832bfb4536,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/mypage.segments/_index.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,448,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:43,1768029823949,www.mone.hair/api/holidays,GET,year=2026&month=1,200,p6n5w-1768029823949-0d00116e88fa,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,MISS,serverless,/api/holidays,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,871,iad1,293,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM914BFPMA0RDHVZHF3X1,dsZcUpWnoM3R,2
2026-01-10 07:23:43,1768029823898,www.mone.hair/mypage,GET,_rsc=1pn8p,200,5g7nc-1768029823898-299c70aa9831,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,8,hnd1,241,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM8WZ30AM3J875YV1HEQR,R6TkGANkSkxB,1
2026-01-10 07:23:43,1768029823898,www.mone.hair/mypage,GET,_rsc=1pn8p,200,5g7nc-1768029823898-299c70aa9831,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/mypage.segments/_head.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,519,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:43,1768029823306,www.mone.hair/,GET,_rsc=1r34m,200,stp4n-1768029823306-32d95d2fda31,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/index.segments/_tree.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,497,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:43,1768029823306,www.mone.hair/booking,GET,_rsc=1r34m,200,7frws-1768029823306-85f32e2c181b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,382,hnd1,239,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM8ANKV9T4VDWGRDH0BHD,R6TkGANkSkxB,1
2026-01-10 07:23:43,1768029823306,www.mone.hair/booking,GET,_rsc=1r34m,200,7frws-1768029823306-85f32e2c181b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/booking.segments/_tree.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,464,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:43,1768029823304,www.mone.hair/booking,GET,_rsc=1p85j,200,g825t-1768029823304-6751fdbb536a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,HIT,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,10,hnd1,249,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM8AF5PZWEN5F5MYAQVE8,byvZwv0ohbx4,1
2026-01-10 07:23:43,1768029823304,www.mone.hair/booking,GET,_rsc=1p85j,200,g825t-1768029823304-6751fdbb536a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,HIT,static,/booking,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,41,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:42,1768029822688,www.mone.hair/booking,GET,_rsc=1by2q,200,bnltp-1768029822688-afb6d9f0f110,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,9,hnd1,249,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM7Q7CX3BDNZRY2JSM88Q,byvZwv0ohbx4,1
2026-01-10 07:23:42,1768029822688,www.mone.hair/booking,GET,_rsc=1by2q,200,bnltp-1768029822688-afb6d9f0f110,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/booking,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,482,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:42,1768029822319,www.mone.hair/menu,GET,_rsc=1r34m,200,7kcn6-1768029822319-b63de5e66f93,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,MISS,serverless,/menu.rsc,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,118,iad1,263,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM7MN4XA4MVAGCZFP0SP7,3LePhgTiXISa,1
2026-01-10 07:23:41,1768029821928,www.mone.hair/mypage,GET,_rsc=n8qpw,200,pnrxw-1768029821928-abec7a068198,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,HIT,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,8,hnd1,248,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM6ZERCHTATFMS2FJKV0V,byvZwv0ohbx4,1
2026-01-10 07:23:41,1768029821928,www.mone.hair/mypage,GET,_rsc=n8qpw,200,pnrxw-1768029821928-abec7a068198,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,HIT,static,/mypage,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,51,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:41,1768029821928,www.mone.hair/mypage,GET,_rsc=1r34m,200,mxwvx-1768029821928-ac0720a75a71,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,9,hnd1,247,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM6ZFKM78MYA51XP4EF8E,byvZwv0ohbx4,1
2026-01-10 07:23:41,1768029821928,www.mone.hair/mypage,GET,_rsc=1r34m,200,mxwvx-1768029821928-ac0720a75a71,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/mypage.segments/_tree.segment,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,452,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:41,1768029821371,www.mone.hair/api/auth/session,GET,nxtPnextauth=session,200,kngmq-1768029821371-fe3d6db03fd1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,MISS,serverless,/api/auth/[...nextauth],www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,53,iad1,286,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM5CF0BYYYN80B8QX93PV,dsZcUpWnoM3R,2
2026-01-10 07:23:41,1768029821338,www.mone.hair/mypage,GET,_rsc=vusbg,200,7kcn6-1768029821338-3f30666a5bf1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,middleware,/_middleware,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,38,hnd1,247,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM6CY9P5HZHWFF523MG9M,byvZwv0ohbx4,1
2026-01-10 07:23:41,1768029821338,www.mone.hair/mypage,GET,_rsc=vusbg,200,7kcn6-1768029821338-3f30666a5bf1,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,PRERENDER,static,/mypage,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,520,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:40,1768029820037,www.mone.hair/api/holidays,GET,year=2026&month=1,200,p6n5w-1768029820037-89a5556e68a3,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,MISS,serverless,/api/holidays,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,2892,iad1,298,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM5CF0BYYYN80B8QX93PV,dsZcUpWnoM3R,2
2026-01-10 07:23:40,1768029820037,www.mone.hair/api/auth/session,GET,nxtPnextauth=session,200,n7wqj-1768029820037-13282b451758,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,MISS,serverless,/api/auth/[...nextauth],www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,563,iad1,269,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM5D8NXER55JDV675N167,cQx04YaFJiUG,1
2026-01-10 07:23:40,1768029820574,www.mone.hair/api/news,GET,,200,mxwvx-1768029820037-bdbb826f300c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",info,production,master,MISS,serverless,/api/news,www.mone.hair,www.mone.hair,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,,,,,Fetched 4 blog posts,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:23:40,1768029820037,www.mone.hair/api/news,GET,,200,mxwvx-1768029820037-bdbb826f300c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,MISS,serverless,/api/news,www.mone.hair,www.mone.hair,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,291,iad1,286,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCM5CED0DYP25YYA2WVM0Z,2pmtmJiTfjWC,1
2026-01-10 07:23:37,1768029817659,www.mone.hair/,GET,,200,n7wqj-1768029817659-5a3bdb1ee942,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36",,production,master,HIT,static,/,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,847,hnd1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:20:24,1768029624435,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/api/cron/newsletter,GET,,200,7cxzx-1768029624098-857e35b4c846,vercel-cron/1.0,info,production,master,BYPASS,serverless,/api/cron/newsletter,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,,,,,[Newsletter Cron] Starting newsletter check...,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:20:25,1768029625611,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/api/cron/newsletter,GET,,200,7cxzx-1768029624098-857e35b4c846,vercel-cron/1.0,info,production,master,BYPASS,serverless,/api/cron/newsletter,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,,,,,[Newsletter Cron] Found 0 pending newsletters,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:20:25,1768029625611,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/api/cron/newsletter,GET,,200,7cxzx-1768029624098-857e35b4c846,vercel-cron/1.0,info,production,master,BYPASS,serverless,/api/cron/newsletter,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,,,,,[Newsletter Cron] No pending newsletters,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:20:24,1768029624098,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/api/cron/newsletter,GET,,200,7cxzx-1768029624098-857e35b4c846,vercel-cron/1.0,,production,master,BYPASS,serverless,/api/cron/newsletter,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,1297,iad1,283,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKCE60JRY53CN0ZC3ZXGPPJ,2pmtmJiTfjWC,1
2026-01-10 07:20:24,1768029624098,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/api/cron/newsletter,GET,,200,7cxzx-1768029624098-857e35b4c846,vercel-cron/1.0,,production,master,BYPASS,static,/api/cron/newsletter,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,1515,iad1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:17:09,1768029429137,www.mone.hair/,GET,,200,jhptr-1768029429137-e59e8c832b42,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",,production,master,PRERENDER,static,/,www.mone.hair,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,738,fra1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:16:45,1768029405016,www.mone.hair/api/news,GET,,200,849wz-1768029404575-5c4fc4d5ebe8,node,info,production,master,MISS,serverless,/api/news,www.mone.hair,www.mone.hair,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,,,,,Fetched 4 blog posts,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:16:44,1768029404575,www.mone.hair/api/news,GET,,200,849wz-1768029404575-5c4fc4d5ebe8,node,,production,master,MISS,serverless,/api/news,www.mone.hair,www.mone.hair,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,389,iad1,274,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKC7FE7G1M9YF35KYYN8WVG,2pmtmJiTfjWC,1
2026-01-10 07:16:32,1768029392444,www.mone.hair/api/news,GET,,200,pc2cv-1768029391683-e150a77bdb24,node,info,production,master,MISS,serverless,/api/news,www.mone.hair,www.mone.hair,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,,,,,Fetched 4 blog posts,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:16:31,1768029391683,www.mone.hair/api/news,GET,,200,pc2cv-1768029391683-e150a77bdb24,node,,production,master,MISS,serverless,/api/news,www.mone.hair,www.mone.hair,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,559,iad1,278,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKC730985S0QMJ2AN3BPYP6,2pmtmJiTfjWC,1
2026-01-10 07:15:53,1768029353901,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/about,GET,_rsc=1r34m,200,qwgmg-1768029353901-d5a5b2df7408,vercel-screenshot/1.0,,production,master,PRERENDER,static,/about.segments/_tree.segment,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,186,sfo1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:15:53,1768029353901,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/news,GET,_rsc=1r34m,200,grrcg-1768029353901-afebe5a5e5f4,vercel-screenshot/1.0,,production,master,MISS,serverless,/news.rsc,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,17,iad1,277,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKC5Y12SB9ZC1R9E4701HK4,BWVwwGnauyhs,1
2026-01-10 07:15:53,1768029353901,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/login,GET,callbackUrl=%2Fbooking,200,849wz-1768029353901-551dfdf4b874,vercel-screenshot/1.0,,production,master,HIT,middleware,/_middleware,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,8,sfo1,241,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKC5XXKG6S1BC578JX8VTYE,uJngZ8EuylDY,1
2026-01-10 07:15:53,1768029353901,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/login,GET,callbackUrl=%2Fbooking,200,849wz-1768029353901-551dfdf4b874,vercel-screenshot/1.0,,production,master,HIT,static,/login.segments/_tree.segment,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,26,sfo1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
2026-01-10 07:15:53,1768029353773,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/gallery,GET,_rsc=1r34m,200,dnxr8-1768029353773-4155b759b3b1,vercel-screenshot/1.0,,production,master,MISS,serverless,/gallery.rsc,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,17,iad1,277,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKC5XXCMQSTVJJNK3ARX0QY,BWVwwGnauyhs,1
2026-01-10 07:15:53,1768029353734,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/login,GET,callbackUrl=%2Fmypage,200,dnxr8-1768029353734-e1610921a8fb,vercel-screenshot/1.0,,production,master,HIT,middleware,/_middleware,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,6,sfo1,250,2048,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,01KEKC5XRB3JZH2JGFH37SS88Y,7ePNumFqdqmq,1
2026-01-10 07:15:53,1768029353734,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app/login,GET,callbackUrl=%2Fmypage,200,dnxr8-1768029353734-e1610921a8fb,vercel-screenshot/1.0,,production,master,HIT,static,/login.segments/_tree.segment,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,menshair-mone-id5o-or4dqfpv4-sogas-projects-8b606a52.vercel.app,dpl_6DgZT3MBAM7qPrzFX9PFt1bCFPVB,25,sfo1,,,,prj_BaFlzJmImEk0Ls2bjITX7MdXPMrC,,,,,
